608,298,1004,681,0,690
608,298,1004,681,0,690
608,298,1004,681,0,690
608,298,1004,681,545,690
608,298,1004,681,545,690
608,0,1004,681,545,690
608,0,1004,681,0,690
608,585,0,681,0,690
608,585,698,681,0,690
608,585,698,681,0,690
608,585,698,681,611,690
608,585,698,681,611,690
608,585,698,681,0,690
608,585,698,681,0,690
608,585,698,681,0,690
608,585,698,681,585,690
608,585,698,0,585,690
608,585,698,683,585,690
608,585,698,683,0,690
608,585,698,683,0,0
608,585,698,683,0,0
608,585,698,683,0,0
608,585,698,0,906,0
608,585,698,831,906,0
0,0,698,831,906,0
977,0,698,831,906,0
977,765,698,831,906,0
977,765,698,0,906,0
977,765,698,0,906,0
977,765,698,0,906,0
977,765,0,0,906,941
1053,765,0,0,906,941
1053,765,918,0,906,941
1053,974,918,0,906,0
1053,974,918,0,906,0
1053,974,918,0,906,0
1049,974,918,0,906,0
1049,974,918,0,906,0
1049,974,918,0,0,1072
1049,974,918,0,949,1072
1049,974,918,0,949,1072
1049,974,918,0,949,1072
0,974,918,0,949,1072
0,974,918,0,949,1072
0,974,918,0,949,1072
0,974,918,0,949,1072
1042,974,918,0,949,1072
1042,974,918,0,949,1072
1042,974,918,1043,949,1072
1042,974,918,1043,949,1072
1042,0,918,1043,949,1072
1042,883,918,0,949,0
0,883,918,1001,949,0
890,883,918,1001,998,1074
890,883,918,1001,998,1074
890,883,918,0,998,1074
890,883,918,0,998,1074
890,883,918,0,998,1074
890,0,918,0,998,1074
890,0,918,0,998,1074
890,0,918,0,998,1074
890,0,918,0,998,1074
890,0,918,0,998,1074
890,0,918,0,998,1089
890,944,918,0,0,1089
890,944,918,0,0,1089
890,944,918,0,0,1089
890,944,918,0,0,1089
890,944,918,0,0,1089
890,944,0,0,804,1089
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,839,0,804,0
890,856,743,0,804,0
890,856,743,0,804,0
890,662,743,0,804,726
890,662,743,0,804,726
890,662,743,0,804,726
890,662,743,0,804,726
890,662,743,0,804,0
890,662,742,688,804,0
890,502,587,688,804,0
890,502,587,688,804,0
890,502,587,688,804,0
890,502,587,688,804,0
890,502,587,688,0,690
890,502,587,688,0,690
890,502,587,688,0,690
890,0,587,688,841,690
890,0,587,688,841,690
890,643,587,0,0,690
890,643,719,0,0,717
890,643,719,0,0,717
890,643,719,891,0,717
890,643,719,891,0,717
890,643,719,891,0,717
890,643,719,0,0,681
763,643,0,0,808,681
763,643,0,0,808,681
763,643,450,0,0,681
763,643,450,792,0,0
763,643,450,792,482,0
763,643,450,792,482,0
763,0,450,792,482,0
763,0,450,792,482,0
763,0,392,792,0,678
763,0,392,792,0,678
763,0,392,0,372,678
763,0,392,0,372,678
763,0,392,0,372,678
763,917,392,735,372,0
763,917,392,735,372,718
763,917,392,735,372,718
763,917,392,0,372,718
0,917,392,0,372,718
317,917,392,453,372,0
317,0,392,453,372,457
317,994,392,453,372,457
317,994,392,453,372,457
317,994,392,453,372,457
0,994,392,453,372,0
379,994,392,453,372,0
379,994,0,453,372,0
379,994,0,453,372,0
379,994,796,453,372,0
379,0,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,0
379,622,796,453,372,304
379,0,796,453,372,304
0,792,796,453,372,304
0,792,796,453,372,304
0,792,796,453,372,304
394,792,796,453,372,304
394,792,796,453,372,304
394,792,796,453,372,304
0,792,796,453,372,0
0,792,796,453,372,0
0,792,1064,453,372,0
0,792,1064,453,372,0
0,792,1064,453,372,341
0,792,1064,453,372,341
0,792,1064,0,372,341
0,792,1014,0,372,341
0,792,1014,0,372,341
0,792,1014,0,372,341
859,792,0,0,372,341
859,792,0,0,372,717
859,792,0,782,372,717
859,792,0,782,372,717
859,792,0,782,372,717
0,792,0,782,372,717
961,818,0,782,372,0
961,818,0,782,372,0
961,818,408,782,372,0
961,818,408,782,372,0
961,818,408,782,372,771
961,818,408,782,372,771
961,818,408,782,0,771
961,818,408,782,768,771
961,818,408,782,768,771
961,0,408,782,768,771
961,799,408,782,768,0
961,799,408,782,768,800
961,799,408,782,768,800
961,799,0,782,768,800
961,799,747,782,768,0
961,799,747,782,768,0
961,799,747,0,768,0
961,799,747,0,768,0
