511,551,564,673,375,600,522
645,551,542,673,375,600,522
645,551,542,673,375,600,522
645,551,542,673,375,600,522
645,551,542,673,536,600,522
645,551,542,558,536,600,522
645,551,542,558,536,520,522
645,551,542,558,536,520,522
645,551,542,558,536,520,522
511,551,542,558,536,520,522
511,551,542,558,536,520,522
511,551,542,558,536,520,522
511,551,542,558,536,520,522
511,551,542,558,536,520,522
511,551,542,558,536,520,522
511,551,542,558,536,520,522
511,813,542,558,536,520,522
515,813,542,558,536,520,522
515,813,542,558,536,520,510
515,813,542,558,536,520,510
515,813,542,558,536,520,510
515,813,542,558,536,578,510
515,813,542,558,536,578,510
515,767,542,558,536,578,510
515,767,542,538,536,578,510
515,767,542,538,536,578,556
515,767,542,538,536,542,556
515,767,542,538,536,542,556
515,767,491,538,536,542,556
515,767,491,538,536,542,556
515,767,491,538,536,542,556
515,767,491,538,536,542,556
515,767,491,538,536,542,556
515,767,491,538,536,542,556
515,767,491,538,536,411,556
515,767,491,538,536,411,650
515,767,491,538,536,411,650
515,886,491,538,536,411,650
515,886,491,538,536,411,650
515,886,491,538,536,411,650
515,886,491,538,536,411,650
515,886,491,538,536,411,650
515,886,491,538,536,411,713
515,886,491,526,536,411,713
515,486,491,526,536,411,713
515,486,491,526,536,411,713
515,486,491,526,536,411,713
515,486,491,526,536,497,713
515,486,491,437,536,497,713
515,486,491,437,536,497,784
515,486,491,437,536,497,784
515,486,491,437,536,497,784
515,556,491,437,536,497,784
515,556,532,437,536,497,784
515,556,532,437,536,497,784
515,556,532,437,536,497,784
515,556,532,457,536,497,784
515,556,532,457,536,497,784
515,556,532,457,536,497,557
515,556,532,457,536,497,557
515,556,532,457,536,539,557
515,556,532,457,536,539,557
515,556,532,457,536,539,557
515,556,532,457,536,539,557
515,556,532,457,536,539,557
515,556,532,457,536,539,557
515,556,532,457,536,571,557
515,556,471,457,536,571,557
515,556,471,457,536,571,557
515,499,471,457,536,571,557
515,499,471,457,536,571,557
515,499,471,457,536,571,557
515,499,471,457,536,571,557
515,499,471,434,536,571,557
515,499,471,434,536,571,506
515,499,471,434,536,571,506
515,499,471,434,536,571,506
515,499,471,434,536,571,506
515,499,471,434,536,571,506
471,499,157,434,474,571,506
471,499,157,434,474,571,506
471,499,157,497,474,505,506
471,499,157,497,474,505,506
471,499,157,497,474,505,506
471,499,157,497,474,505,506
471,499,157,497,474,505,506
471,499,157,497,491,505,506
471,499,157,497,491,505,506
471,169,157,497,491,505,506
471,169,157,497,491,505,506
471,169,157,497,491,505,506
471,169,157,497,491,505,506
471,169,157,497,491,505,155
471,169,157,497,491,505,155
471,169,157,155,491,505,155
471,169,157,155,483,505,155
