679,664,574,733,620,765
679,664,574,733,620,765
679,664,0,733,620,765
679,664,0,733,620,765
679,0,684,733,0,765
679,0,684,733,0,765
679,0,684,733,0,765
0,0,684,733,779,765
0,757,684,733,779,765
0,757,684,733,779,765
0,757,684,733,779,765
0,757,684,0,779,765
688,0,684,953,779,765
688,802,684,953,779,765
688,802,684,953,779,765
0,802,684,953,779,765
0,802,735,0,779,765
0,802,735,0,816,765
814,802,735,0,816,0
814,802,735,0,816,0
814,802,735,0,816,0
814,869,735,0,816,0
814,869,735,0,816,566
0,869,735,0,816,566
0,869,735,0,816,566
0,869,735,0,816,566
0,869,735,0,816,566
1081,869,735,0,816,566
1081,869,735,0,0,566
1081,869,735,0,1032,0
1081,869,735,0,1032,0
1081,869,468,0,1032,0
0,869,468,936,1032,0
0,869,468,936,1032,0
0,937,468,936,1032,1012
973,937,0,936,1032,1012
973,937,0,0,1032,1012
973,937,961,0,1032,1012
973,937,961,0,1032,0
973,937,961,893,0,0
973,937,961,893,0,0
973,937,961,893,0,0
973,937,961,893,0,0
973,937,961,893,0,0
973,937,961,893,0,0
973,0,0,893,966,0
973,0,0,893,966,952
973,0,499,893,966,952
973,0,499,893,966,952
973,0,499,893,966,952
973,0,499,893,0,952
973,1020,0,893,962,952
973,1020,419,893,962,952
973,1020,419,893,962,952
973,1020,419,0,962,952
973,1020,419,0,0,952
973,1020,419,0,970,952
973,1020,0,0,970,952
973,1020,0,0,970,952
973,1020,903,668,970,952
973,1020,903,668,970,952
973,1020,903,668,970,952
973,1020,903,0,0,952
973,1020,903,0,0,952
973,1020,903,0,0,952
973,1020,903,0,0,952
973,1020,903,0,0,952
973,1020,903,0,0,952
973,1020,903,0,0,952
973,0,903,368,0,952
973,0,903,368,0,952
973,1132,903,368,920,952
973,1132,903,368,920,952
0,1132,0,368,920,952
0,1132,0,368,920,952
0,1132,0,368,920,892
0,0,0,368,920,892
0,709,0,368,920,892
0,709,0,368,920,892
0,709,0,368,920,892
